Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2010-08-29,2010-09-04,SUL,GLP,682,38.26,29.9,45.0,2010,2010
2010-08-29,2010-09-04,SUL,GLP,704,37.87,32.0,45.0,2010,2010
2010-08-29,2010-09-04,SUL,GLP,144,40.45,34.0,47.0,2010,2010
2010-09-05,2010-09-11,SUL,GLP,683,38.26,29.9,45.0,2010,2010
2010-09-05,2010-09-11,SUL,GLP,704,37.85,32.0,45.0,2010,2010
2010-09-05,2010-09-11,SUL,GLP,145,40.51,35.0,47.0,2010,2010
2010-09-12,2010-09-18,SUL,GLP,674,38.29,30.9,46.0,2010,2010
2010-09-12,2010-09-18,SUL,GLP,711,37.88,32.0,45.0,2010,2010
2010-09-12,2010-09-18,SUL,GLP,146,40.46,35.0,47.0,2010,2010
2010-09-19,2010-09-25,SUL,GLP,676,38.3,30.9,45.0,2010,2010
2010-09-19,2010-09-25,SUL,GLP,719,37.88,32.0,45.0,2010,2010
2010-09-19,2010-09-25,SUL,GLP,145,40.57,35.0,47.0,2010,2010
2010-09-26,2010-10-02,SUL,GLP,680,38.34,30.9,45.0,2010,2010
2010-09-26,2010-10-02,SUL,GLP,709,37.84,31.0,45.0,2010,2010
2010-09-26,2010-10-02,SUL,GLP,143,40.48,35.0,47.0,2010,2010
2010-10-03,2010-10-09,SUL,GLP,678,38.29,30.9,45.0,2010,2010
2010-10-03,2010-10-09,SUL,GLP,709,37.86,31.0,45.0,2010,2010
2010-10-03,2010-10-09,SUL,GLP,144,40.44,35.0,47.0,2010,2010
2010-10-10,2010-10-16,SUL,GLP,680,38.33,29.9,45.0,2010,2010
2010-10-10,2010-10-16,SUL,GLP,708,37.88,30.0,45.0,2010,2010
2010-10-10,2010-10-16,SUL,GLP,144,40.5,35.0,47.0,2010,2010
2010-10-17,2010-10-23,SUL,GLP,678,38.32,29.9,47.0,2010,2010
2010-10-17,2010-10-23,SUL,GLP,708,37.87,30.0,45.0,2010,2010
2010-10-17,2010-10-23,SUL,GLP,145,40.51,35.0,47.0,2010,2010
2010-10-24,2010-10-30,SUL,GLP,679,38.3,29.9,45.0,2010,2010
2010-10-24,2010-10-30,SUL,GLP,708,37.98,30.0,45.0,2010,2010
2010-10-24,2010-10-30,SUL,GLP,145,40.53,35.0,47.0,2010,2010
2010-10-31,2010-11-06,SUL,GLP,681,38.28,29.9,45.0,2010,2010
